"word1","word2","freq"
"different","regulations",2
"different","result",2
"different","size",2
"different","story",2
"different","styles",2
"different","taste",2
"different","time",2
"different","type",2
"different","women",2
"different","year",2
"difficult","accept",2
"difficult","can",2
"difficult","emotions",2
"difficult","get",2
"difficult","issues",2
"difficult","may",2
"difficult","much",2
"difficult","painful",2
"difficult","past",2
"difficult","pinpoint",2
"difficult","read",2
"difficult","think",2
"difficult","time",2
"difficult","times",2
"difficult","work",2
"difficulties","getting",2
"dig","kids",2
"digging","dirt",2
"digi","stamps",2
"digital","age",2
"digital","bandwidth",2
"digital","camera",2
"digital","editions",2
"digital","world",2
"dihydroxyisovalerate","alphaketoisovalerate",2
"dijon","peppercorn",2
"diligence","issue",2
"dimension","gaming",2
"dimly","lit",2
"dimmed","music",2
"dimora","said",2
"dingman","center",2
"dining","table",2
"dinner","â",2
"dinner","daily",2
"dinner","dance",2
"dinner","featuring",2
"dinner","informal",2
"dinner","last",2
"dinner","movie",2
"dinner","much",2
"dinner","nightly",2
"dinner","prepared",2
"dinner","tuesday",2
"dinner","will",2
"dinner","workshop",2
"dinnerworkshop","dinner",2
"diphtheria","pertussis",2
"diphtheria","produces",2
"diplomas","including",2
"diplomat","saudi",2
"dipped","percent",2
"direct","comparisons",2
"direct","holder",2
"direct","injection",2
"direct","link",2
"directed","wieslaw",2
"directing","stamp",2
"direction","vezina",2
"directly","across",2
"directly","hisher",2
"director","administration",2
"director","clubs",2
"director","david",2
"director","energetic",2
"director","helped",2
"director","information",2
"director","marketing",2
"director","movies",2
"director","next",2
"director","policy",2
"director","pos",2
"director","ryan",2
"director","said",2
"director","tim",2
"director","william",2
"directors","beginning",2
"directors","voted",2
"dirt","city",2
"dis","moi",2
"disability","will",2
"disabled","delayed",2
"disagreements","can",2
"disappointed","coverage",2
"disappointed","really",2
"disappointed","thought",2
"disappointing","news",2
"disapproval","first",2
"disaster","relief",2
"disaster","seriously",2
"disbeliefâ","â",2
"disbursed","upward",2
"disciplinary","action",2
"disciplinary","training",2
"discipline","policies",2
"disclosure","didnt",2
"disclosures","statement",2
"disclosures","t",2
"discombobulated","arms",2
"discount","also",2
"discounts","based",2
"discounts","notice",2
"discover","secret",2
"discrimination","claims",2
"discursive","matters",2
"discuss","financial",2
"discuss","meeting",2
"discussed","possibility",2
"discussing","injuries",2
"discussion","aftermath",2
"discussion","boards",2
"discussion","touched",2
"discussion","without",2
"dishes","can",2
"dishes","dessert",2
"dishes","feijoada",2
"dishes","good",2
"dishes","tamale",2
"disinfect","flush",2
"dislikes","often",2
"dismiss","act",2
"dismiss","notion",2
"dismissive","wave",2
"disparate","administering",2
"disparities","academic",2
"disparities","every",2
"disparities","infancy",2
"disparities","infant",2
"disparities","show",2
"disperse","trash",2
"disposed","perhaps",2
"disposition","agreement",2
"disputes","professional",2
"disruptive","violent",2
"dissidents","held",2
"distance","runners",2
"distilled","spirits",2
"distinguished","author",2
"distracted","driving",2
"distracting","district",2
"distress","ink",2
"distressed","homes",2
"distributed","thursday",2
"distributing","person",2
"distribution","center",2
"distributors","increased",2
"district","â",2
"district","also",2
"district","bartender",2
"district","believes",2
"district","board",2
"district","chairman",2
"district","checked",2
"district","chief",2
"district","columbia",2
"district","council",2
"district","doesnt",2
"district","must",2
"district","placed",2
"district","region",2
"district","represented",2
"district","resigned",2
"district","vibrant",2
"district","well",2
"district","will",2
"districts","across",2
"districts","budget",2
"districts","long",2
"districts","outside",2
"ditto","colorado",2
"ditto","rt",2
"diva","thats",2
"divers","firefighters",2
"diverse","city",2
"diversity","ocean",2
"diverts","money",2
"divine","fortune",2
"diving","accidents",2
"division","defense",2
"division","fish",2
"division","going",2
"division","income",2
"division","victory",2
"divisional","filed",2
"divorce","â",2
"dixon","found",2
"dj","khaled",2
"dm","contact",2
"dm","details",2
"dm","please",2
"dna","evidence",2
"dna","live",2
"doã","aminta",2
"doc","rivers",2
"docent","sharon",2
"dock","cramped",2
"docked","days",2
"docked","night",2
"doctor","asked",2
"doctor","jamie",2
"doctorate","widener",2
"doctors","across",2
"doctors","can",2
"doctors","hospitals",2
"doctors","said",2
"doctors","told",2
"documentary","bully",2
"documentary","pearl",2
"documents","operation",2
"documents","show",2
"dodge","creative",2
"dodger","stadium",2
"dodgers","play",2
"doe","eyed",2
"doesnt","believe",2
"doesnt","break",2
"doesnt","can",2
"doesnt","excuse",2
"doesnt","fit",2
"doesnt","go",2
"doesnt","google",2
"doesnt","just",2
"doesnt","justice",2
"doesnt","live",2
"doesnt","love",2
"doesnt","need",2
"doesnt","pay",2
"doesnt","require",2
"doesnt","say",2
"doesnt","shirt",2
"doesnt","spell",2
"doesnt","sudden",2
"doesnt","take",2
"dog","breeders",2
"dog","showdown",2
"dog","two",2
"dogged","consistency",2
"dogs","humanely",2
"dogwood","azalea",2
"doin","good",2
"dolis","options",2
"dollar","bill",2
"dollar","limit",2
"dollar","store",2
"dolls","vip",2
"dolphins","pool",2
"dome","home",2
"domestic","cabinet",2
"domestic","energy",2
"domestic","partners",2
"dominance","indians",2
"dominique","wilkins",2
"don","beret",2
"don","neilson",2
"don","shirley",2
"don","willett",2
"donald","hilliard",2
"donald","trump",2
"donated","club",2
"donation","jar",2
"donation","simply",2
"done","add",2
"done","anything",2
"done","bit",2
"done","cooking",2
"done","denton",2
"done","enough",2
"done","good",2
"done","got",2
"done","hair",2
"done","itâ",2
"done","keep",2
"done","mean",2
"done","must",2
"done","oh",2
"done","one",2
"done","order",2
"done","otherwise",2
"done","perfect",2
"done","psychotic",2
"done","quickly",2
"done","research",2
"done","right",2
"done","school",2
"done","something",2
"done","students",2
"done","terrible",2
"done","think",2
"done","well",2
"done","without",2
"done","wont",2
"done","wrong",2
"done","yet",2
"donnelly","one",2
"donnelly","told",2
"donshel","beck",2
"dont","add",2
"dont","allow",2
"dont","already",2
"dont","answer",2
"dont","anything",2
"dont","become",2
"dont","bother",2
"dont","break",2
"dont","clue",2
"dont","count",2
"dont","cry",2
"dont","exist",2
"dont","fall",2
"dont","find",2
"dont","got",2
"dont","happen",2
"dont","help",2
"dont","information",2
"dont","judge",2
"dont","kind",2
"dont","kno",2
"dont","leads",2
"dont","leave",2
"dont","limit",2
"dont","matter",2
"dont","mean",2
"dont","much",2
"dont","necessarily",2
"dont","p",2
"dont","play",2
"dont","put",2
"dont","realize",2
"dont","say",2
"dont","seem",2
"dont","start",2
"dont","stay",2
"dont","still",2
"dont","stop",2
"dont","txt",2
"dont","u",2
"dont","usually",2
"dont","watch",2
"dont","write",2
"door","less",2
"door","nursesâ",2
"door","open",2
"door","put",2
"door","remember",2
"door","talks",2
"door","time",2
"doorknob","howard",2
"doors","new",2
"doors","opened",2
"doors","pm",2
"dorado","hills",2
"dorie","seavey",2
"dorigine","contrã",2
"dormancy","fees",2
"dose","two",2
"dot","faa",2
"double","booking",2
"double","chocolate",2
"double","citra",2
"double","figures",2
"double","machine",2
"double","put",2
"double","rooting",2
"doubled","edged",2
"doubles","size",2
"doubt","well",2
"doucet","jr",2
"doug","fine",2
"doug","questions",2
"dough","ball",2
"dough","onto",2
"dough","recipe",2
"doughnut","shop",2
"dow","lost",2
"downed","signs",2
"download","free",2
"download","install",2
"download","podcast",2
"downloadable","chapters",2
"downtown","area",2
"downtown","business",2
"downtown","guide",2
"downtown","lakewood",2
"downtown","largely",2
"downtown","minneapolis",2
"downtown","portland",2
"downtown","register",2
"doxey","pass",2
"doxey","run",2
"dozen","â",2
"dozen","agents",2
"dozens","coaches",2
"dozens","dads",2
"dozens","vintage",2
"dr","ali",2
"dr","brewsterâ",2
"dr","david",2
"dr","dre",2
"dr","e",2
"dr","joe",2
"dr","mahathir",2
"dr","mark",2
"dr","michael",2
"dr","patel",2
"dr","pilkey",2
"dr","strolger",2
"draft","guru",2
"draft","national",2
"drafted","guy",2
"drafted","next",2
"dragging","since",2
"dragon","tattoo",2
"drama","queen",2
"dramas","comedies",2
"dramatically","daring",2
"dramatically","just",2
"dramatically","reduced",2
"draped","doorknob",2
"draw","attention",2
"drawing","will",2
"drawled","mantra",2
"dream","consoli",2
"dream","dream",2
"dream","house",2
"dream","know",2
"dream","project",2
"dream","team",2
"dream","world",2
"dress","like",2
"dress","shoes",2
"dressed","street",2
"drew","best",2
"drew","carey",2
"drew","made",2
"drewniak","said",2
"dried","beans",2
"dried","cherries",2
"dried","cranberries",2
"dried","tomato",2
"drink","â",2
"drink","bar",2
"drink","breakfast",2
"drink","dry",2
"drink","heavily",2
"drink","much",2
"drink","specials",2
"drink","water",2
"drinking","coffee",2
"drinks","free",2
"drip","drip",2
"drive","can",2
"drive","columbus",2
"drive","costs",2
"drive","everywhere",2
"drive","go",2
"drive","ins",2
"drive","miles",2
"drive","one",2
"drive","plays",2
"drive","prices",2
"drive","st",2
"drive","yards",2
"driver","said",2
"driver","swerved",2
"driver","wife",2
"drives","beginning",2
"driving","car",2
"driving","gmc",2
"driving","intoxicated",2
"driving","kingsley",2
"drop","fifth",2
"drop","half",2
"drop","morning",2
"drop","offs",2
"drop","open",2
"drop","school",2
"dropped","one",2
"dropped","past",2
"drops","languid",2
"drove","prices",2
"drove","purchase",2
"drove","run",2
"drove","stick",2
"drove","three",2
"drove","white",2
"drown","bucket",2
"drugs","gangs",2
"drugs","prescribed",2
"drugs","way",2
"drum","beating",2
"drum","major",2
"drumbeat","french",2
"drummer","always",2
"drummers","pained",2
"drumthwacket","said",2
"dry","dryer",2
"dry","hair",2
"dry","hopped",2
"dry","minutes",2
"dry","paper",2
"dry","think",2
"dry","yeast",2
"dt","mississippi",2
"dubray","said",2
"duck","session",2
"ducks","shut",2
"ducks","taken",2
"dude","mixed",2
"due","eligibility",2
"due","graduate",2
"due","higher",2
"due","pressure",2
"due","process",2
"due","time",2
"due","today",2
"due","train",2
"due","wet",2
"duffel","bag",2
"dumont","according",2
"dumont","phoned",2
"dumped","within",2
"dunkin","donuts",2
"dunn","joined",2
"dunns","ascent",2
"durable","enough",2
"dusting","vacuuming",2
"duties","congress",2
"duty","chas",2
"duty","honor",2
"duty","place",2
"duty","soldiers",2
"dwight","howard",2
"dwindling","stimulus",2
"dwyane","wade",2
"ðÿ","great",2
"ðÿ","just",2
"ðÿ","long",2
"ðÿ","rt",2
"dye","mgkg",2
"dying","asbestos",2
"dying","heart",2
"è","å",2
"e","b",2
"e","banks",2
"e","books",2
"e","classification",2
"e","commerce",2
"e","cummings",2
"e","nd",2
"e","readers",2
"e","vi",2
"e","waste",2
