"word1","freq"
"troubles",12
"tx",12
"universities",12
"urging",12
"victoria",12
"victorian",12
"victories",12
"villages",12
"vocabulary",12
"vocals",12
"walter",12
"welcomed",12
"whipped",12
"widow",12
"witnessed",12
"wolves",12
"workforce",12
"zip",12
"zombie",12
"aboard",11
"abusive",11
"actively",11
"advocacy",11
"alice",11
"alien",11
"allergy",11
"alley",11
"allies",11
"altered",11
"amanda",11
"ambitious",11
"amusement",11
"andre",11
"android",11
"animation",11
"answering",11
"anticipation",11
"aquarium",11
"arguing",11
"arise",11
"arrests",11
"asset",11
"assignment",11
"assured",11
"attracted",11
"auditorium",11
"averaged",11
"backyard",11
"bargain",11
"batch",11
"battery",11
"belle",11
"bent",11
"berries",11
"beverage",11
"biblical",11
"biden",11
"bieber",11
"bio",11
"blended",11
"boarding",11
"brass",11
"brunswick",11
"buffalo",11
"bug",11
"burst",11
"campbell",11
"canvas",11
"carl",11
"carpenter",11
"carrots",11
"cart",11
"catherine",11
"celebrated",11
"celebrities",11
"cells",11
"certified",11
"ch",11
"chargers",11
"charts",11
"chefs",11
"cherries",11
"chicagos",11
"choir",11
"chord",11
"christians",11
"christieâ",11
"chrome",11
"citing",11
"clearing",11
"clinical",11
"clutch",11
"cm",11
"coastal",11
"cocoa",11
"cole",11
"colleague",11
"collecting",11
"comics",11
"committees",11
"complimentary",11
"comprehensive",11
"con",11
"concepts",11
"concluded",11
"condo",11
"confusion",11
"conservatives",11
"consuming",11
"contacts",11
"contend",11
"controlling",11
"cough",11
"coughlin",11
"countless",11
"coupons",11
"cowboys",11
"crab",11
"cracking",11
"crawl",11
"crop",11
"cuba",11
"cubs",11
"curse",11
"dads",11
"dame",11
"darkness",11
"darn",11
"dayâ",11
"defending",11
"delays",11
"delicate",11
"deputies",11
"deserved",11
"determining",11
"diagnosed",11
"diapers",11
"digging",11
"dimora",11
"dinners",11
"disappeared",11
"discounts",11
"dislike",11
"dismissed",11
"donated",11
"dragging",11
"dragon",11
"draws",11
"dreaming",11
"drizzle",11
"drought",11
"dudes",11
"dull",11
"dump",11
"earliest",11
"echo",11
"eco",11
"educate",11
"effectiveness",11
"efficiency",11
"eggplant",11
"elegant",11
"elevator",11
"embellishments",11
"engines",11
"enormous",11
"erik",11
"essence",11
"ethical",11
"evans",11
"evenings",11
"everyones",11
"examined",11
"exams",11
"excess",11
"excessive",11
"exclusively",11
"experiencing",11
"exquisite",11
"external",11
"felony",11
"festus",11
"fifty",11
"filming",11
"finely",11
"fisher",11
"flavours",11
"float",11
"florence",11
"foreclosure",11
"forum",11
"frames",11
"francis",11
"fulfilling",11
"functional",11
"fundraiser",11
"gen",11
"generals",11
"generations",11
"gerald",11
"glaze",11
"glen",11
"glitter",11
"gloucester",11
"graduating",11
"grip",11
"grove",11
"grows",11
"guardian",11
"handsome",11
"harvey",11
"hates",11
"haul",11
"heal",11
"healthier",11
"hmm",11
"holders",11
"holly",11
"homers",11
"honesty",11
"hrs",11
"hub",11
"hw",11
"identification",11
"ignoring",11
"illustrations",11
"ima",11
"inappropriate",11
"incentives",11
"incumbent",11
"indicator",11
"inform",11
"input",11
"insects",11
"instances",11
"intensity",11
"interact",11
"invented",11
"inviting",11
"ipads",11
"isâ",11
"jeopardy",11
"jk",11
"johnny",11
"judicial",11
"julia",11
"katniss",11
"kenneth",11
"kent",11
"knees",11
"knitting",11
"knocking",11
"lab",11
"landing",11
"leaning",11
"leslie",11
"lice",11
"linda",11
"loaf",11
"log",11
"lsu",11
"luke",11
"lung",11
"maine",11
"maintains",11
"males",11
"manual",11
"maps",11
"mars",11
"mart",11
"mask",11
"mccoy",11
"median",11
"medieval",11
"meds",11
"melt",11
"melted",11
"memphis",11
"menendez",11
"metallic",11
"mi",11
"mills",11
"mm",11
"monitoring",11
"monkey",11
"monkeys",11
"monroe",11
"moses",11
"mushroom",11
"muslims",11
"na",11
"narrative",11
"nato",11
"necessity",11
"needle",11
"neighbor",11
"nephew",11
"nerves",11
"newsletter",11
"northwestern",11
"notably",11
"notebook",11
"notre",11
"nutrition",11
"observe",11
"observed",11
"offerings",11
"offseason",11
"onions",11
"operated",11
"operators",11
"organizers",11
"outâ",11
"outlet",11
"outlook",11
"packs",11
"paintings",11
"palmer",11
"parenting",11
"participated",11
"peanut",11
"permanently",11
"persuade",11
"pier",11
"popping",11
"predicted",11
"premium",11
"preschool",11
"presenting",11
"pretending",11
"pretzels",11
"prix",11
"proceed",11
"proceeded",11
"processing",11
"programme",11
"purchasing",11
"purse",11
"qb",11
"radiation",11
"railroad",11
"ranks",11
"rbi",11
"reactions",11
"realm",11
"rebound",11
"recalls",11
"recover",11
"recovered",11
"regards",11
"rehab",11
"releasing",11
"remembering",11
"reservation",11
"residential",11
"resolutions",11
"resolved",11
"resource",11
"responsibilities",11
"restricted",11
"retire",11
"retweet",11
"riders",11
"riley",11
"rio",11
"romans",11
"rows",11
"rum",11
"sa",11
"sanchez",11
"sc",11
"scare",11
"scout",11
"sealed",11
"searched",11
"seeks",11
"semifinals",11
"sentences",11
"separated",11
"shallow",11
"shaping",11
"shield",11
"shove",11
"shy",11
"simmons",11
"simpson",11
"skirt",11
"slowed",11
"smash",11
"soldier",11
"sore",11
"spam",11
"sprint",11
"spurs",11
"squares",11
"stable",11
"stampin",11
"sticking",11
"stint",11
"storms",11
"stressed",11
"sturdy",11
"sucked",11
"superstar",11
"supervisor",11
"supportive",11
"survivors",11
"suspensions",11
"suspicious",11
"sustainability",11
"sweeney",11
"swiss",11
"switched",11
"sydney",11
"symbol",11
"syracuse",11
"tactics",11
"takeover",11
"taliban",11
"tan",11
"teammates",11
"telephone",11
"temperatures",11
"temple",11
"theaters",11
"thou",11
"tide",11
"tommy",11
"tooth",11
"topped",11
"toronto",11
"tossed",11
"touchdowns",11
"touching",11
"trademark",11
"treasure",11
"trim",11
"troubled",11
"tsp",11
"tucson",11
"tunes",11
"ty",11
"understands",11
"upload",11
"uploaded",11
"urged",11
"varieties",11
"vegan",11
"veggies",11
"venue",11
"visitor",11
"vocal",11
"wade",11
"wander",11
"washed",11
"whip",11
"wider",11
"wouldve",11
"xx",11
"yahoo",11
"yelled",11
"yrs",11
"zach",11
"zachary",11
"abandoning",10
"abstract",10
"accent",10
"accusing",10
"activist",10
"addresses",10
"addressing",10
"admits",10
"aftermath",10
"agriculture",10
"alternatives",10
"aluminum",10
"amusing",10
"anaheim",10
"anne",10
"announcing",10
"annoyed",10
"anonymous",10
"anxious",10
"anyhow",10
"anyways",10
"applies",10
"appointments",10
"appreciation",10
"approaches",10
"arc",10
"arch",10
"architects",10
"argentina",10
"argues",10
"arizonas",10
"arkansas",10
"arrangement",10
"ashley",10
"assessed",10
"attitudes",10
"attributed",10
"avoiding",10
"awarded",10
"bakery",10
"bananas",10
"barnes",10
"basal",10
"basement",10
"baskets",10
"bathrooms",10
"bats",10
"beckett",10
"biological",10
"birmingham",10
"bizarre",10
"bland",10
"blank",10
"blaze",10
"blocking",10
"bloom",10
"bones",10
"boot",10
"bosh",10
"bounced",10
"bracelet",10
"bribery",10
"bricks",10
"bryant",10
"bulk",10
"bullet",10
"burns",10
"buses",10
"ca",10
"cage",10
"canyon",10
"caps",10
"carroll",10
"carrot",10
"castro",10
"categories",10
"cautious",10
"cc",10
"chad",10
"champs",10
"chanting",10
"chapel",10
"chart",10
"cheddar",10
"chelsea",10
"childs",10
"christina",10
"chunks",10
"citizenship",10
"civilians",10
"clause",10
"clerk",10
"cmon",10
"cod",10
"collapse",10
"colorful",10
"coloring",10
"commander",10
"compelling",10
"competent",10
"concentrate",10
"concessions",10
"conclusions",10
"conditioning",10
"considerable",10
"consisted",10
"constructed",10
"contacted",10
"contractor",10
"contribution",10
"controls",10
"cooler",10
"cooper",10
"courthouse",10
"coveted",10
"craving",10
"credited",10
"crispy",10
"critic",10
"critique",10
"crowds",10
"crude",10
"crushed",10
"cucumber",10
"cultures",10
"curtis",10
"curve",10
"danced",10
"daniels",10
"dayton",10
"debris",10
"declare",10
"defining",10
"definitive",10
"delaware",10
"dementia",10
"departure",10
"deposits",10
"descent",10
"desserts",10
"detectives",10
"difficulty",10
"dimensional",10
"dip",10
"directing",10
"discussions",10
"disparities",10
"ditto",10
"dodge",10
"dolls",10
"dominant",10
"dose",10
"drake",10
"duck",10
"dutch",10
"edit",10
"educated",10
"edwardsville",10
"egypt",10
"eh",10
"elbow",10
"elephant",10
"emma",10
"emphasize",10
"emphasized",10
"employs",10
"enjoys",10
"enters",10
"enthusiasm",10
"errors",10
"escaped",10
"estimate",10
"exhibits",10
"expanded",10
"explaining",10
"failures",10
"farther",10
"fav",10
"fda",10
"federation",10
"feminine",10
"flawed",10
"flu",10
"font",10
"footage",10
"frankly",10
"freelance",10
"freely",10
"freezing",10
"frustrating",10
"funky",10
"furthermore",10
"gains",10
"gardening",10
"generating",10
"gentlemen",10
"glendale",10
"glossy",10
"goodies",10
"governing",10
"grandparents",10
"grapes",10
"gratitude",10
"grizzlies",10
"guarantee",10
"hail",10
"handmade",10
"harvest",10
"hashtag",10
"hd",10
"helen",10
"herman",10
"hiking",10
"hispanic",10
"hornets",10
"hype",10
"icing",10
"identifying",10
"impacts",10
"implied",10
"incoming",10
"indicated",10
"indicted",10
"indoor",10
"infant",10
"installation",10
"insurers",10
"integration",10
"interactive",10
"interim",10
"intersection",10
"intimate",10
"introducing",10
"investor",10
"irrational",10
"isabel",10
"jelly",10
"jet",10
"juvenile",10
"kay",10
"kelley",10
"kenya",10
"khan",10
"kit",10
"kno",10
"knowledgeable",10
"kong",10
"labeled",10
"lace",10
"lacked",10
"lectures",10
"leisure",10
"lengthy",10
"lining",10
"lo",10
"lobster",10
"lone",10
"luis",10
"madrid",10
"maggie",10
"manâ",10
"maple",10
"margins",10
"medina",10
"mesa",10
"messing",10
"meters",10
"mindset",10
"mister",10
"mob",10
"momentum",10
"morrow",10
"murders",10
"mvp",10
"navy",10
"niece",10
"nomination",10
"nuggets",10
"objective",10
"obstacle",10
"olympics",10
"oscars",10
"ounces",10
"outfits",10
"outta",10
"oversee",10
"owning",10
"oxford",10
"palin",10
"panels",10
"parliament",10
"partially",10
"partnerships",10
"patio",10
"paula",10
"payday",10
"peaches",10
"peeps",10
"pending",10
"perception",10
"performers",10
"personalities",10
"pete",10
"phrases",10
"pinch",10
"placing",10
"poems",10
"polar",10
"politician",10
"pope",10
"portfolio",10
"portrait",10
"possess",10
"pots",10
"pounding",10
"predict",10
"preference",10
"premiere",10
"premises",10
"prevention",10
"priesthood",10
"promotion",10
"props",10
"proudly",10
"puree",10
"quarterly",10
"quest",10
"quotes",10
"radish",10
"raining",10
"rankings",10
"rapidly",10
"rbis",10
"readily",10
"realise",10
"rebecca",10
"rebel",10
"rebuild",10
"recordings",10
"recruiting",10
"recycled",10
"reflecting",10
"refusing",10
"regulatory",10
"rehabilitation",10
"relaxed",10
"remainder",10
"renewal",10
"rex",10
"reynolds",10
"rifle",10
"ripping",10
"rite",10
"rode",10
"roosevelt",10
"rotation",10
"routinely",10
"ruined",10
"rumors",10
"ruth",10
"salsa",10
"satisfaction",10
"saves",10
"scenery",10
"sci",10
"scientist",10
"scottish",10
"scouts",10
"scripture",10
"scroll",10
"sculpture",10
"sd",10
"seldom",10
"sentiments",10
"separately",10
"sesame",10
"shapes",10
"ships",10
"shocking",10
"shoots",10
"shorts",10
"shouldve",10
"sidewalk",10
"singers",10
"skating",10
"slap",10
"sleeves",10
"slower",10
"smokers",10
"softball",10
"spell",10
"spill",10
"splash",10
"spun",10
"squash",10
"stability",10
"stack",10
"stakes",10
"startup",10
"stiff",10
"sting",10
"stoked",10
"stole",10
"strap",10
"strawberry",10
"streak",10
"strengths",10
"striking",10
"strongest",10
"stunning",10
"summary",10
"supernatural",10
"surrender",10
"sushi",10
"tackles",10
"tart",10
"tense",10
"theories",10
"tier",10
"timeline",10
"timeshare",10
"timothy",10
"toes",10
"tore",10
"tornado",10
"tortilla",10
"toss",10
"tourist",10
"towels",10
"traders",10
"trains",10
"transform",10
"trayvon",10
"tribal",10
"trigger",10
"trusted",10
"tuition",10
"tustin",10
"tutorial",10
"twilight",10
"tyler",10
"underneath",10
"underwear",10
"unhappy",10
"uniform",10
"unnecessary",10
"urdu",10
"useless",10
"utilities",10
"vacant",10
"valued",10
"vancouver",10
"verbal",10
"verizon",10
"violation",10
"virtual",10
"von",10
"walsh",10
"warehouse",10
"warner",10
"warrior",10
"wears",10
"weary",10
"weekâ",10
"weighed",10
"weighing",10
"westbrook",10
"whoa",10
"widespread",10
"winery",10
"wipe",10
"wire",10
"withdrawal",10
"worthwhile",10
"yell",10
"yelling",10
"zombies",10
"abundant",9
"accidents",9
"addictive",9
"administrators",9
"adopt",9
"adopting",9
"advisers",9
"af",9
"aggressively",9
"aids",9
"airports",9
"ala",9
"albeit",9
"alert",9
"alexis",9
"alicia",9
"ally",9
"almonds",9
"alto",9
"ana",9
"anna",9
"announcements",9
"antonio",9
"appealed",9
"appearing",9
"applicant",9
"approaching",9
"approve",9
"array",9
"asparagus",9
"aspergers",9
"assad",9
"assaulting",9
"assumed",9
"atl",9
"atop",9
"auburn",9
"awww",9
"backâ",9
"badge",9
"baldwin",9
"ballroom",9
"bargaining",9
"batting",9
"battling",9
"batum",9
"bbq",9
"beaches",9
"beard",9
"behaviour",9
"beijing",9
"believers",9
"bella",9
"beneficial",9
"bites",9
"biz",9
"blamed",9
"bleeding",9
"blvd",9
"boundary",9
"bounty",9
"boutique",9
"bowls",9
"bruised",9
"bs",9
"buckeye",9
"budgets",9
"bull",9
"bun",9
"busch",9
"cabin",9
"cabrera",9
"caffeine",9
"calf",9
"calif",9
"canned",9
"canon",9
"capitol",9
"captured",9
"carbohydrate",9
"cardstock",9
"carr",9
"carriage",9
"carrier",9
"casey",9
"cathedral",9
"celebrations",9
"cereal",9
"certification",9
"charitable",9
"charities",9
"chatting",9
"cheeks",9
"chilling",9
"chilly",9
"chop",9
"cigar",9
"cleaner",9
"clementi",9
"clothing",9
"cnn",9
"cognitive",9
"coins",9
"cola",9
"commerce",9
"committing",9
"concerts",9
"conferences",9
"confidential",9
"confronted",9
"congregation",9
"connor",9
"consists",9
"contagious",9
"continental",9
"controller",9
"convenience",9
"convenient",9
"conventional",9
"cooling",9
"countryside",9
"crashing",9
"crust",9
"cruz",9
"cunningham",9
"curl",9
"currency",9
"dana",9
"dancer",9
"darker",9
"debates",9
"decides",9
"decorated",9
"decorating",9
"deepest",9
"defended",9
"delighted",9
"demons",9
"demonstrated",9
"demonstration",9
"dentist",9
"depot",9
"desires",9
"destroying",9
"detect",9
"detention",9
"determination",9
"dewine",9
"di",9
"diaper",9
"digi",9
"dire",9
"disgusting",9
"dismiss",9
"distant",9
"distinct",9
"diving",9
"dock",9
"domain",9
"doubled",9
"douglas",9
"dow",9
"drawer",9
"drummer",9
"economists",9
"edinburgh",9
"edited",9
"educators",9
"elder",9
"electrical",9
"eliminated",9
"elimination",9
"embraced",9
"emerge",9
"encounter",9
"enrolled",9
"ers",9
"establish",9
"esteem",9
"evolved",9
"exceptional",9
"exempt",9
"exercising",9
"experiment",9
"explored",9
"familyâ",9
"fare",9
"favored",9
"favors",9
"fever",9
"flags",9
"fleet",9
"flexible",9
"flowing",9
"fm",9
"fog",9
"folded",9
"fools",9
"format",9
"forums",9
"founders",9
"fraction",9
"frequency",9
"freshly",9
"frightening",9
"frost",9
"frosting",9
"fury",9
"gaining",9
"gamble",9
